Aplicacao,PPI,NumTh,NumRep,Throughput,Latencia
Lane,spar_np,8,5,155.142196,5624.608358
Lane,spar_np,8,6,164.414492,5531.164953
Lane,spar_np,8,7,158.544192,5692.568829
Lane,spar_np,8,8,160.831518,5656.549418
Lane,spar_np,9,1,167.384507,5204.300761
Lane,spar_np,9,2,169.635176,5302.319706
Lane,spar_np,9,3,170.406734,5320.1348
Lane,spar_np,9,4,165.27273,5245.124996
Lane,spar_np,9,5,167.454113,5225.867678
Lane,spar_np,9,6,168.453256,5223.009873
Lane,spar_np,9,7,167.878242,5203.778215
Lane,spar_np,9,8,168.454478,5262.7512
Lane,spar_np,10,1,177.867279,5211.377149
Lane,spar_np,10,2,176.653181,5035.224717
Lane,spar_np,10,3,176.563856,4625.619956
Lane,spar_np,10,4,176.618723,4646.250668
Lane,spar_np,10,5,176.443233,4774.542498
Lane,spar_np,10,6,175.338002,4875.217929
Lane,spar_np,10,7,176.14849,4904.938108
Lane,spar_np,10,8,176.08512,4671.009054
Lane,spar_np,11,1,185.854585,4660.389395
Lane,spar_np,11,2,184.277773,4548.900915
Lane,spar_np,11,3,184.127131,4748.366427
Lane,spar_np,11,4,183.403014,4563.602461
Lane,spar_np,11,5,185.313607,4823.602155
Lane,spar_np,11,6,184.324153,4826.257928
Lane,spar_np,11,7,181.036584,4741.992862
Lane,spar_np,11,8,183.386686,4575.433858
Lane,spar_np,12,1,183.597237,4424.873867
Lane,spar_np,12,2,180.586732,4288.705552
Lane,spar_np,12,3,182.733333,4497.869962
Lane,spar_np,12,4,183.46283,4398.697642
Lane,spar_np,12,5,184.195236,4440.600365
Lane,spar_np,12,6,186.482994,4457.102238
Lane,spar_np,12,7,183.322108,4311.741316
Lane,spar_np,12,8,181.217428,4282.04526
Lane,spar(Custom),1,1,29.820332,32998.52588
Lane,spar(Custom),1,2,29.854028,33038.81147
Lane,spar(Custom),1,3,30.024185,32812.29146
Lane,spar(Custom),1,4,29.838474,32952.10422
Lane,spar(Custom),1,5,29.790866,33091.06933
Lane,spar(Custom),1,6,29.81847,33017.53718
Lane,spar(Custom),1,7,29.998702,32804.53054
Lane,spar(Custom),1,8,29.781594,33086.40897
Lane,spar(Custom),2,1,59.241311,16497.96337
Lane,spar(Custom),2,2,59.2552,16456.52744
Lane,spar(Custom),2,3,59.121128,16462.78315
Lane,spar(Custom),2,4,59.140643,16516.4093
Lane,spar(Custom),2,5,59.254926,16423.20493
Lane,spar(Custom),2,6,58.963342,16479.22887
Lane,spar(Custom),2,7,58.947456,16491.68122
Lane,spar(Custom),2,8,59.307061,16431.22396
Lane,spar(Custom),3,1,87.595336,11019.78907
Lane,spar(Custom),3,2,87.64456,11033.03463
Lane,spar(Custom),3,3,87.286964,11020.39813
Lane,spar(Custom),3,4,87.357129,11059.20043
Lane,spar(Custom),3,5,87.24789,10988.55469
Lane,spar(Custom),3,6,86.813087,11117.55465
Lane,spar(Custom),3,7,86.71288,11061.51827
Lane,spar(Custom),3,8,86.880457,11005.56913
Lane,spar(Custom),4,1,113.797862,8402.630975
Lane,spar(Custom),4,2,113.833447,8382.697961
Lane,spar(Custom),4,3,113.662523,8406.51776
Lane,spar(Custom),4,4,112.903304,8340.436082
Lane,spar(Custom),4,5,114.36681,8331.924931
Lane,spar(Custom),4,6,113.463085,8408.242382
Lane,spar(Custom),4,7,113.826299,8581.133675
Lane,spar(Custom),4,8,114.457265,8350.850869
Lane,spar(Custom),5,1,138.332512,6811.832871
Lane,spar(Custom),5,2,139.431738,6837.4029
Lane,spar(Custom),5,3,138.890052,6820.603434
Lane,spar(Custom),5,4,138.484603,6822.406984
Lane,spar(Custom),5,5,139.211422,6902.309238
Lane,spar(Custom),5,6,138.312278,6776.743781
Lane,spar(Custom),5,7,139.201545,6819.102662
Lane,spar(Custom),5,8,138.100686,6873.363584
Lane,spar(Custom),6,1,140.782682,6515.966018
Lane,spar(Custom),6,2,140.773786,6318.220689
Lane,spar(Custom),6,3,147.253438,6233.188076
Lane,spar(Custom),6,4,139.568893,6462.615696
Lane,spar(Custom),6,5,143.828622,6329.106561
Lane,spar(Custom),6,6,142.193939,6276.901874
Lane,spar(Custom),6,7,141.161286,6452.248282
Lane,spar(Custom),6,8,142.283916,6422.175643
Lane,spar(Custom),7,1,150.774227,5957.164227
Lane,spar(Custom),7,2,149.743791,5970.937654
Lane,spar(Custom),7,3,151.686669,6117.216181
Lane,spar(Custom),7,4,152.767321,6023.95883
Lane,spar(Custom),7,5,151.800685,6087.406918
Lane,spar(Custom),7,6,155.460513,5894.555561
Lane,spar(Custom),7,7,150.750006,5987.389903
Lane,spar(Custom),7,8,151.68584,5952.882624
Lane,spar(Custom),8,1,158.2403,5633.180517
Lane,spar(Custom),8,2,160.669353,5613.74964
Lane,spar(Custom),8,3,158.315887,5646.96092
Lane,spar(Custom),8,4,163.37049,5629.806938
Lane,spar(Custom),8,5,157.614627,5671.558226
Lane,spar(Custom),8,6,160.425028,5738.188685
Lane,spar(Custom),8,7,156.805873,5694.407628
Lane,spar(Custom),8,8,161.531394,5759.67947
Lane,spar(Custom),9,1,166.816724,5215.578382
Lane,spar(Custom),9,2,165.936964,5342.944325
Lane,spar(Custom),9,3,169.6434,5264.540799
Lane,spar(Custom),9,4,168.5747,5200.601104
Lane,spar(Custom),9,5,168.371557,5222.953649
Lane,spar(Custom),9,6,170.950976,5244.750959
Lane,spar(Custom),9,7,168.420854,5313.766295
Lane,spar(Custom),9,8,167.182702,5205.836247
Lane,spar(Custom),10,1,176.56733,4973.27947
Lane,spar(Custom),10,2,175.309613,4811.50097
Lane,spar(Custom),10,3,175.915668,4940.900355
Lane,spar(Custom),10,4,173.662648,4940.70065
Lane,spar(Custom),10,5,176.074056,5029.587234
Lane,spar(Custom),10,6,176.810562,5111.808963
Lane,spar(Custom),10,7,174.528512,4770.594761
Lane,spar(Custom),10,8,174.244685,4958.468091
Lane,spar(Custom),11,1,181.948068,4575.597488
Lane,spar(Custom),11,2,167.172864,4653.751176
Lane,spar(Custom),11,3,181.882132,4540.489101
Lane,spar(Custom),11,4,179.722608,4588.09964
Lane,spar(Custom),11,5,181.491696,4593.880112
Lane,spar(Custom),11,6,183.266216,4648.51995
Lane,spar(Custom),11,7,184.090006,4705.357363
Lane,spar(Custom),11,8,182.517101,4757.628139
Lane,spar(Custom),12,1,182.631454,4680.860514
Lane,spar(Custom),12,2,177.06108,4721.551799
Lane,spar(Custom),12,3,181.809909,4491.762686
Lane,spar(Custom),12,4,176.580939,4313.875902
Lane,spar(Custom),12,5,171.393913,4466.332166
Lane,spar(Custom),12,6,183.07603,4532.013127
Lane,spar(Custom),12,7,185.895941,4430.683519
Lane,spar(Custom),12,8,181.246596,4494.762094
Lane,ff_np,1,1,29.842854,117.353158
Lane,ff_np,1,2,29.952867,101.875406
Lane,ff_np,1,3,29.876954,104.984105
Lane,ff_np,1,4,29.985698,101.885792
Lane,ff_np,1,5,29.936832,119.599291
Lane,ff_np,1,6,30.003664,108.285238
Lane,ff_np,1,7,29.937005,114.374677
Lane,ff_np,1,8,29.885797,102.301839
Lane,ff_np,2,1,59.033811,86.776205
Lane,ff_np,2,2,58.912357,86.913745
Lane,ff_np,2,3,59.176856,99.26227
Lane,ff_np,2,4,58.937912,112.456087
Lane,ff_np,2,5,58.879587,108.004658
Lane,ff_np,2,6,59.124626,87.180985
Lane,ff_np,2,7,58.866208,86.937496
Lane,ff_np,2,8,58.955533,86.846903
Lane,ff_np,3,1,87.438763,82.664059
Lane,ff_np,3,2,87.394591,103.105195
Lane,ff_np,3,3,87.144662,83.175084
Lane,ff_np,3,4,87.335986,100.068624
Lane,ff_np,3,5,87.460684,82.626494
Lane,ff_np,3,6,87.435751,90.394653
Lane,ff_np,3,7,87.395306,101.562485
Lane,ff_np,3,8,87.465411,82.607492
Lane,ff_np,4,1,114.395209,81.959127
Lane,ff_np,4,2,114.195061,150.065886
Lane,ff_np,4,3,113.497075,82.541567
Lane,ff_np,4,4,114.220228,86.544996
Lane,ff_np,4,5,114.647898,82.234681
Lane,ff_np,4,6,113.923569,82.692846
Lane,ff_np,4,7,114.145131,81.927617
Lane,ff_np,4,8,114.14483,82.095979
Lane,ff_np,5,1,138.746477,83.674336
Lane,ff_np,5,2,138.548297,114.150556
Lane,ff_np,5,3,138.675458,83.948175
Lane,ff_np,5,4,139.195914,83.084663
Lane,ff_np,5,5,138.083659,167.9804
Lane,ff_np,5,6,137.587915,107.997053
Lane,ff_np,5,7,138.542997,84.092568
Lane,ff_np,5,8,138.795657,85.152932
Lane,ff_np,6,1,159.602358,173.468918
Lane,ff_np,6,2,159.877096,166.713981
Lane,ff_np,6,3,159.993056,87.425949
Lane,ff_np,6,4,159.108881,329.730336
Lane,ff_np,6,5,159.652648,87.678501
Lane,ff_np,6,6,159.311254,88.030027
Lane,ff_np,6,7,159.735317,87.632294
Lane,ff_np,6,8,158.991654,155.323968
Lane,ff_np,7,1,164.845807,113.123039
Lane,ff_np,7,2,165.21258,117.946281
Lane,ff_np,7,3,164.379829,114.641881
Lane,ff_np,7,4,165.516779,111.509386
Lane,ff_np,7,5,165.717537,115.573457
Lane,ff_np,7,6,165.045862,118.028614
Lane,ff_np,7,7,164.501396,150.947793
Lane,ff_np,7,8,165.529962,113.347626
Lane,ff_np,8,1,171.154419,123.487307
Lane,ff_np,8,2,171.355265,122.546755
Lane,ff_np,8,3,171.21746,123.430319
Lane,ff_np,8,4,171.248959,122.222341
Lane,ff_np,8,5,171.585117,122.353302
Lane,ff_np,8,6,171.474553,196.321928
Lane,ff_np,8,7,170.937922,123.137263
Lane,ff_np,8,8,171.223819,128.143895
Lane,ff_np,9,1,177.071305,127.73015
Lane,ff_np,9,2,177.194969,183.361606
Lane,ff_np,9,3,177.113605,128.498026
Lane,ff_np,9,4,176.965072,128.681503
Lane,ff_np,9,5,177.271605,126.928063
Lane,ff_np,9,6,176.62826,130.924415
Lane,ff_np,9,7,177.105417,127.499152
Lane,ff_np,9,8,176.705448,126.434153
Lane,ff_np,10,1,166.044313,141.320725
Lane,ff_np,10,2,165.755221,388.249997
Lane,ff_np,10,3,182.659355,186.510814
Lane,ff_np,10,4,182.415893,131.916966
Lane,ff_np,10,5,182.497346,131.721996
Lane,ff_np,10,6,182.25882,275.137865
Lane,ff_np,10,7,182.291097,131.738575
Lane,ff_np,10,8,182.900785,132.833895
Lane,ff_np,11,1,187.784336,162.166538
Lane,ff_np,11,2,179.759488,253.793243
Lane,ff_np,11,3,187.581461,270.195051
Lane,ff_np,11,4,181.328759,280.577044
Lane,ff_np,11,5,187.901984,225.676644
Lane,ff_np,11,6,187.736749,183.2614
Lane,ff_np,11,7,187.629974,152.147216
Lane,ff_np,11,8,187.3429,147.073985
Lane,ff_np,12,1,189.206165,188.133128
Lane,ff_np,12,2,183.153162,350.208884
Lane,ff_np,12,3,187.092171,425.316447
Lane,ff_np,12,4,188.875325,262.375782
Lane,ff_np,12,5,186.173949,377.645196
Lane,ff_np,12,6,189.237885,295.888121
Lane,ff_np,12,7,189.249392,231.255219
Lane,ff_np,12,8,187.805424,328.332381
Lane,ff(Custom),1,1,29.877823,102.113726
Lane,ff(Custom),1,2,29.964969,101.921937
Lane,ff(Custom),1,3,29.976826,101.773466
Lane,ff(Custom),1,4,30.029828,106.532385
Lane,ff(Custom),1,5,29.984397,101.742779
Lane,ff(Custom),1,6,29.950925,102.35099
Lane,ff(Custom),1,7,29.939028,101.943358
Lane,ff(Custom),1,8,29.997217,102.548429
Lane,ff(Custom),2,1,59.142021,86.743872
Lane,ff(Custom),2,2,58.802649,87.365854
Lane,ff(Custom),2,3,59.028788,86.804116
Lane,ff(Custom),2,4,58.704303,88.914947
Lane,ff(Custom),2,5,59.022295,86.844827
Lane,ff(Custom),2,6,58.858806,91.967863
Lane,ff(Custom),2,7,59.124191,86.610793
Lane,ff(Custom),2,8,59.100745,90.387213
Lane,ff(Custom),3,1,87.520776,82.646729
Lane,ff(Custom),3,2,87.182485,112.32008
Lane,ff(Custom),3,3,87.341939,82.869167
Lane,ff(Custom),3,4,87.662089,82.36126
Lane,ff(Custom),3,5,87.214328,82.908884
Lane,ff(Custom),3,6,87.461454,82.974615
Lane,ff(Custom),3,7,87.37947,82.716815
Lane,ff(Custom),3,8,87.545008,89.601383
Lane,ff(Custom),4,1,114.605842,89.475916
Lane,ff(Custom),4,2,114.264896,140.825853
Lane,ff(Custom),4,3,114.420929,81.924456
Lane,ff(Custom),4,4,114.548385,81.725513
Lane,ff(Custom),4,5,114.715817,81.697686
Lane,ff(Custom),4,6,114.203849,82.220791
Lane,ff(Custom),4,7,114.366022,86.189145
Lane,ff(Custom),4,8,114.436412,91.552706
Lane,ff(Custom),5,1,139.693776,82.899202
Lane,ff(Custom),5,2,129.701414,382.126901
Lane,ff(Custom),5,3,139.195674,83.750136
Lane,ff(Custom),5,4,138.414625,84.550347
Lane,ff(Custom),5,5,139.096906,83.458295
Lane,ff(Custom),5,6,138.965718,83.701118
Lane,ff(Custom),5,7,138.427742,113.18853
Lane,ff(Custom),5,8,138.749212,103.230516
Lane,ff(Custom),6,1,160.538622,87.514257
Lane,ff(Custom),6,2,153.266022,113.975644
Lane,ff(Custom),6,3,160.385256,87.327553
Lane,ff(Custom),6,4,160.809594,87.529019
Lane,ff(Custom),6,5,160.030442,87.860917
Lane,ff(Custom),6,6,159.93447,87.523326
Lane,ff(Custom),6,7,160.301844,88.279004
Lane,ff(Custom),6,8,159.705976,92.373313
Lane,ff(Custom),7,1,165.424558,209.415217
Lane,ff(Custom),7,2,165.333778,113.406185
Lane,ff(Custom),7,3,165.65399,113.628563
Lane,ff(Custom),7,4,165.511324,117.500829
Lane,ff(Custom),7,5,164.912013,157.815584
Lane,ff(Custom),7,6,165.587304,113.759371
Lane,ff(Custom),7,7,165.702418,112.541536
Lane,ff(Custom),7,8,165.548192,299.881901
Lane,ff(Custom),8,1,171.463761,121.784984
Lane,ff(Custom),8,2,171.433069,130.093163
Lane,ff(Custom),8,3,171.454679,222.830713
Lane,ff(Custom),8,4,171.259535,122.325509
Lane,ff(Custom),8,5,171.477227,122.606337
Lane,ff(Custom),8,6,171.064645,123.420083
Lane,ff(Custom),8,7,171.284164,223.949291
Lane,ff(Custom),8,8,170.494676,139.844971
Lane,ff(Custom),9,1,177.243229,214.244193
Lane,ff(Custom),9,2,177.436851,127.072266
Lane,ff(Custom),9,3,176.965696,232.654087
Lane,ff(Custom),9,4,176.536662,224.628408
Lane,ff(Custom),9,5,177.08322,128.438719
Lane,ff(Custom),9,6,177.131165,127.767067
Lane,ff(Custom),9,7,176.783073,176.383983
Lane,ff(Custom),9,8,176.6315,128.015343
Lane,ff(Custom),10,1,182.792011,132.600449
Lane,ff(Custom),10,2,183.101794,131.533899
Lane,ff(Custom),10,3,182.939017,129.867337
Lane,ff(Custom),10,4,178.538603,151.224168
Lane,ff(Custom),10,5,175.951885,216.417872
Lane,ff(Custom),10,6,182.710332,146.626479
Lane,ff(Custom),10,7,181.769942,132.647709
Lane,ff(Custom),10,8,182.779406,179.968567
Lane,ff(Custom),11,1,187.745703,292.164776
Lane,ff(Custom),11,2,188.577023,185.859153
Lane,ff(Custom),11,3,188.007186,186.119785
Lane,ff(Custom),11,4,187.867083,148.260344
Lane,ff(Custom),11,5,187.882262,141.908445
Lane,ff(Custom),11,6,188.102145,425.718681
Lane,ff(Custom),11,7,187.948191,141.679074
Lane,ff(Custom),11,8,188.839523,180.203748
Lane,ff(Custom),12,1,189.281878,187.802895
Lane,ff(Custom),12,2,189.345649,186.535723
Lane,ff(Custom),12,3,189.427692,210.841661
Lane,ff(Custom),12,4,188.967703,377.882593
Lane,ff(Custom),12,5,184.80716,394.099002
Lane,ff(Custom),12,6,188.728864,356.199721
Lane,ff(Custom),12,7,189.512841,248.709708
Lane,ff(Custom),12,8,189.710193,340.928109
Lane,tbb,1,1,28.85803,34.650632
Lane,tbb,1,2,29.805303,33.549244
Lane,tbb,1,3,30.214643,33.094695
Lane,tbb,1,4,30.155185,33.160065
Lane,tbb,1,5,30.175221,33.138075
Lane,tbb,1,6,30.027774,33.300762
Lane,tbb,1,7,30.240584,33.066379
Lane,tbb,1,8,29.406566,34.004281
Lane,tbb,2,1,52.328571,355.510749
Lane,tbb,2,2,55.561299,330.597019
Lane,tbb,2,3,57.562182,36.107189
Lane,tbb,2,4,57.951637,34.739626
Lane,tbb,2,5,57.886045,34.747537
Lane,tbb,2,6,57.069896,54.76717
Lane,tbb,2,7,57.880102,34.777645
Lane,tbb,2,8,57.915577,34.748411
Lane,tbb,3,1,77.478197,328.825842
Lane,tbb,3,2,85.187655,35.820334
Lane,tbb,3,3,85.266938,35.55607
Lane,tbb,3,4,85.182984,35.54879
Lane,tbb,3,5,82.572904,120.359545
Lane,tbb,3,6,82.913522,152.014652
Lane,tbb,3,7,85.139032,35.658839
Lane,tbb,3,8,84.788388,37.664826
Lane,tbb,4,1,111.237522,36.557744
Lane,tbb,4,2,100.770832,333.058355
Lane,tbb,4,3,110.506603,77.226496
Lane,tbb,4,4,109.96558,207.887363
Lane,tbb,4,5,111.458471,36.373555
Lane,tbb,4,6,107.705418,193.517191
Lane,tbb,4,7,106.456385,147.147117
Lane,tbb,4,8,106.259837,289.241672
Lane,tbb,5,1,131.617489,202.012512
Lane,tbb,5,2,125.31532,83.755542
Lane,tbb,5,3,124.430886,204.120548
Lane,tbb,5,4,136.028484,37.78901
Lane,tbb,5,5,136.3843,38.066899
Lane,tbb,5,6,136.161586,37.555244
Lane,tbb,5,7,136.345047,37.537818
Lane,tbb,5,8,136.238533,37.803522
Lane,tbb,6,1,158.581094,38.970428
Lane,tbb,6,2,158.400986,39.154399
Lane,tbb,6,3,158.667114,39.038875
Lane,tbb,6,4,158.705252,38.989935
Lane,tbb,6,5,158.351872,39.091854
Lane,tbb,6,6,158.442698,39.097857
Lane,tbb,6,7,158.267069,39.293641
Lane,tbb,6,8,158.386942,39.220829
Lane,tbb,7,1,164.277336,51.89273
Lane,tbb,7,2,163.962882,50.746045
Lane,tbb,7,3,146.770125,390.628923
Lane,tbb,7,4,164.681726,50.935496
Lane,tbb,7,5,164.341634,51.56658
Lane,tbb,7,6,153.285684,252.407805
Lane,tbb,7,7,146.697259,350.016714
Lane,tbb,7,8,164.255349,51.71317
Lane,tbb,8,1,161.698851,112.564817
Lane,tbb,8,2,161.236953,177.07238
Lane,tbb,8,3,170.043949,58.30307
Lane,tbb,8,4,169.721377,58.037421
Lane,tbb,8,5,159.354814,374.447002
Lane,tbb,8,6,169.220087,58.07391
Lane,tbb,8,7,169.383843,63.048196
Lane,tbb,8,8,153.394759,347.651611
Lane,tbb,9,1,152.049062,214.814724
Lane,tbb,9,2,175.099594,65.392165
Lane,tbb,9,3,174.340953,62.271742
Lane,tbb,9,4,175.270601,61.483823
Lane,tbb,9,5,174.959888,62.827966
Lane,tbb,9,6,175.313715,60.959522
Lane,tbb,9,7,162.887753,209.314195
Lane,tbb,9,8,175.015608,62.33843
Lane,tbb,10,1,180.224887,65.286819
Lane,tbb,10,2,180.366916,64.803469
Lane,tbb,10,3,172.931928,255.15501
Lane,tbb,10,4,180.792992,65.33668
Lane,tbb,10,5,180.766925,64.822177
Lane,tbb,10,6,180.474627,64.148813
Lane,tbb,10,7,173.231403,133.291358
Lane,tbb,10,8,162.884654,449.679487
Lane,tbb,11,1,162.539308,442.609467
Lane,tbb,11,2,186.112613,66.880908
Lane,tbb,11,3,186.07405,66.842668
Lane,tbb,11,4,186.200909,66.916313
Lane,tbb,11,5,185.992242,67.398037
Lane,tbb,11,6,186.02036,67.264228
Lane,tbb,11,7,186.304718,67.015543
Lane,tbb,11,8,186.258531,67.609362
Lane,tbb,12,1,178.400689,466.601585
Lane,tbb,12,2,184.56172,478.947726
Lane,tbb,12,3,190.668002,69.513619
Lane,tbb,12,4,181.474909,214.74619
Lane,tbb,12,5,158.191178,333.287633
Lane,tbb,12,6,190.729989,69.615203
Lane,tbb,12,7,190.757795,72.666671
Lane,tbb,12,8,190.56506,91.072166
Person,spar_np,1,1,3.867933,64143.61531
Person,spar_np,1,2,3.869654,64131.17974
Person,spar_np,1,3,3.867431,64171.1436
Person,spar_np,1,4,3.861088,64245.28254
Person,spar_np,1,5,3.864521,64165.94082
Person,spar_np,1,6,3.865495,64186.22468
Person,spar_np,1,7,3.85974,64261.42018
Person,spar_np,1,8,3.867402,64145.58267
Person,spar_np,2,1,7.665362,32357.13602
Person,spar_np,2,2,7.665277,32349.22568
Person,spar_np,2,3,7.652299,32432.11613
Person,spar_np,2,4,7.648685,32433.6351
Person,spar_np,2,5,7.598933,32511.74555
Person,spar_np,2,6,7.647093,32444.58475
Person,spar_np,2,7,7.629792,32496.3102
Person,spar_np,2,8,7.654786,32411.23744
Person,spar_np,3,1,11.257047,22043.83913
Person,spar_np,3,2,11.254903,22060.19764
Person,spar_np,3,3,11.237881,22080.99215
Person,spar_np,3,4,11.246615,22108.75568
Person,spar_np,3,5,11.239811,22115.57749
Person,spar_np,3,6,11.223156,22155.63808
Person,spar_np,3,7,11.244008,22086.67074
Person,spar_np,3,8,11.230183,22127.95428
Person,spar_np,4,1,14.614218,16945.20454
Person,spar_np,4,2,14.539838,16993.75935
Person,spar_np,4,3,14.524108,17048.61756
Person,spar_np,4,4,14.546248,17045.10473
Person,spar_np,4,5,14.566709,16982.56106
Person,spar_np,4,6,14.543591,16989.36374
Person,spar_np,4,7,14.510811,17019.80953
Person,spar_np,4,8,14.545542,16996.2061
Person,spar_np,5,1,17.453713,14269.4722
Person,spar_np,5,2,17.435299,14242.49176
Person,spar_np,5,3,17.456873,14237.45997
Person,spar_np,5,4,17.412837,14227.38212
Person,spar_np,5,5,17.411646,14277.97362
Person,spar_np,5,6,17.299371,14326.57742
Person,spar_np,5,7,17.468684,14215.21984
Person,spar_np,5,8,17.378684,14305.14516
Person,spar_np,6,1,17.097847,14249.05774
Person,spar_np,6,2,16.861623,14097.42717
Person,spar_np,6,3,16.889181,14113.83809
Person,spar_np,6,4,17.172294,13788.24071
Person,spar_np,6,5,15.663277,14291.57217
Person,spar_np,6,6,16.642418,14418.39258
Person,spar_np,6,7,17.220245,13865.79602
Person,spar_np,6,8,16.676114,13910.68506
Person,spar_np,7,1,17.018774,14071.06662
Person,spar_np,7,2,17.324574,14094.13472
Person,spar_np,7,3,17.306034,13920.23467
Person,spar_np,7,4,17.313294,13912.27428
Person,spar_np,7,5,17.121501,13982.6414
Person,spar_np,7,6,17.092191,13977.5624
Person,spar_np,7,7,17.52624,13977.36694
Person,spar_np,7,8,17.738186,13791.42116
Person,spar_np,8,1,17.229715,13833.35632
Person,spar_np,8,2,17.409845,14006.03423
Person,spar_np,8,3,17.169517,13951.26422
Person,spar_np,8,4,17.950147,13897.35437
Person,spar_np,8,5,17.634848,13722.24194
Person,spar_np,8,6,17.769824,13665.67606
Person,spar_np,8,7,17.566981,14106.35896
Person,spar_np,8,8,17.776419,13761.9039
Person,spar_np,9,1,17.814778,13558.82826
Person,spar_np,9,2,17.862364,13749.434
Person,spar_np,9,3,17.968702,13590.28209
Person,spar_np,9,4,17.562522,13766.07526
Person,spar_np,9,5,17.74232,13872.5508
Person,spar_np,9,6,17.317785,13754.92562
Person,spar_np,9,7,17.867816,13779.91506
Person,spar_np,9,8,17.337672,13907.00289
Person,spar_np,10,1,18.104614,13745.30358
Person,spar_np,10,2,17.548605,14128.53787
Person,spar_np,10,3,17.955758,13638.53605
Person,spar_np,10,4,18.378316,13530.46872
Person,spar_np,10,5,18.198364,13603.4571
Person,spar_np,10,6,17.469163,13697.57547
Person,spar_np,10,7,17.359314,14367.69565
Person,spar_np,10,8,18.072033,13551.82685
Person,spar_np,11,1,18.337045,13521.85726
Person,spar_np,11,2,18.335581,13519.3532
Person,spar_np,11,3,18.277219,13567.79052
Person,spar_np,11,4,18.371452,13552.51244
Person,spar_np,11,5,18.25957,13517.09554
Person,spar_np,11,6,18.334766,13560.97264
Person,spar_np,11,7,18.294983,13551.37313
Person,spar_np,11,8,18.505718,13602.15245
Person,spar_np,12,1,18.470806,13440.22008
Person,spar_np,12,2,18.195938,13533.35966
Person,spar_np,12,3,18.138035,13419.07944
Person,spar_np,12,4,18.195695,13498.04518
Person,spar_np,12,5,18.106308,13435.68253
Person,spar_np,12,6,17.969163,13473.25593
Person,spar_np,12,7,18.444529,13485.82954
Person,spar_np,12,8,18.235872,13540.02577
Person,spar(Custom),1,1,3.867464,64173.2455
Person,spar(Custom),1,2,3.86457,64157.57942
Person,spar(Custom),1,3,3.863286,64219.62786
Person,spar(Custom),1,4,3.864982,64167.16872
Person,spar(Custom),1,5,3.866572,64166.75449
Person,spar(Custom),1,6,3.868028,64152.24121
Person,spar(Custom),1,7,3.870513,64067.10407
Person,spar(Custom),1,8,3.864955,64175.25632
Person,spar(Custom),2,1,7.663516,32363.68315
Person,spar(Custom),2,2,7.648803,32429.24594
Person,spar(Custom),2,3,7.647738,32400.07468
Person,spar(Custom),2,4,7.641837,32504.91936
Person,spar(Custom),2,5,7.646756,32484.06572
Person,spar(Custom),2,6,7.636601,32451.38672
Person,spar(Custom),2,7,7.637247,32533.71062
Person,spar(Custom),2,8,7.635583,32521.05426
Person,spar(Custom),3,1,11.235952,22093.6022
Person,spar(Custom),3,2,11.242522,22094.3448
Person,spar(Custom),3,3,11.215025,22175.98754
Person,spar(Custom),3,4,11.226146,22117.17629
Person,spar(Custom),3,5,11.23027,22109.40873
Person,spar(Custom),3,6,11.216845,22138.42851
Person,spar(Custom),3,7,11.233312,22123.48585
Person,spar(Custom),3,8,11.231229,22096.20126
Person,spar(Custom),4,1,14.547925,16984.86949
Person,spar(Custom),4,2,14.548403,16999.25982
Person,spar(Custom),4,3,14.45143,17069.90495
Person,spar(Custom),4,4,14.483851,17052.65362
Person,spar(Custom),4,5,14.548622,17028.17692
Person,spar(Custom),4,6,14.507912,17045.24842
Person,spar(Custom),4,7,14.521786,17038.99139
Person,spar(Custom),4,8,14.475485,17095.06769
Person,spar(Custom),5,1,17.470285,14224.39305
Person,spar(Custom),5,2,17.405608,14274.43824
Person,spar(Custom),5,3,17.415791,14270.51411
Person,spar(Custom),5,4,17.384586,14324.3686
Person,spar(Custom),5,5,17.417041,14261.36499
Person,spar(Custom),5,6,17.406178,14295.01872
Person,spar(Custom),5,7,17.313206,14416.20241
Person,spar(Custom),5,8,17.415763,14277.60744
Person,spar(Custom),6,1,17.308257,14021.89944
Person,spar(Custom),6,2,16.149333,14263.97748
Person,spar(Custom),6,3,16.835948,14195.74481
Person,spar(Custom),6,4,16.962443,13955.64502
Person,spar(Custom),6,5,16.231459,14431.88042
Person,spar(Custom),6,6,16.896419,14173.2076
Person,spar(Custom),6,7,17.566635,13580.93102
Person,spar(Custom),6,8,17.203544,13837.4612
Person,spar(Custom),7,1,17.37634,14129.7898
Person,spar(Custom),7,2,17.351099,14093.14236
Person,spar(Custom),7,3,16.497241,14121.98825
Person,spar(Custom),7,4,17.622258,13692.78445
Person,spar(Custom),7,5,17.283442,13720.10705
Person,spar(Custom),7,6,17.256531,13866.22801
Person,spar(Custom),7,7,17.192521,13765.68004
Person,spar(Custom),7,8,17.256768,13803.29175
Person,spar(Custom),8,1,17.134796,14150.29868
Person,spar(Custom),8,2,17.410361,14097.55175
Person,spar(Custom),8,3,17.495917,13906.35973
Person,spar(Custom),8,4,17.649422,13901.67318
Person,spar(Custom),8,5,17.664757,13844.39224
Person,spar(Custom),8,6,17.479843,13913.11043
Person,spar(Custom),8,7,17.279677,13779.17744
Person,spar(Custom),8,8,17.425709,14026.46894
Person,spar(Custom),9,1,17.675835,13682.16295
Person,spar(Custom),9,2,17.969841,13554.56073
Person,spar(Custom),9,3,17.71113,13883.88629
